Format = Name, Type, Patch, rah, ram, ras, decd, decm, decs, I, Q, U, V, RotationMeasure, MajorAxis, MinorAxis, Orientation, ReferenceFrequency, SpectralIndex, LogarithmicSI

 , , MAIN_NCP_FIELD, 0, 0, 0.00, 90, 0, 0.00
PK231C1, POINT, MAIN_NCP_FIELD, 0, 30, 36.921, 84, 49, 31.393, 0.044814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-5.769481, 22.487246, 83.280207], true
PK234C1, POINT, MAIN_NCP_FIELD, 1, 17, 0.339, 84, 36, 47.202, 0.048034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.40583, 2.758624, -43.478915], true
PK263C1, POINT, MAIN_NCP_FIELD, 0, 33, 1.699, 85, 16, 20.296, 0.055456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.71399, -4.78814, -43.478915], true
PNB51C1, POINT, MAIN_NCP_FIELD, 0, 51, 14.299, 84, 11, 56.7, 0.034912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [12.68791, -2.503298, -189.650333], true
PNB74C1, POINT, MAIN_NCP_FIELD, 0, 42, 37.269, 84, 50, 7.734, 0.030503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [3.529777, 14.15164, -43.478915], true
PNB85C1, POINT, MAIN_NCP_FIELD, 0, 14, 39.391, 85, 27, 35.554, 0.035477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.645822, 7.234579, -43.478915], true
P12C1, POINT, MAIN_NCP_FIELD, 1, 15, 3.637, 86, 23, 48.817, 9.4e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [53.266353, 21.746205, 4.949688], true
P69C1, POINT, MAIN_NCP_FIELD, 1, 49, 1.167, 86, 36, 58.86, 0.187208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.423172, -2.719364, -22.640111], true
P78C4, POINT, MAIN_NCP_FIELD, 1, 48, 16.288, 86, 38, 58.975, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-32.096107, 16.853771, -6.982267], true
P78C6, POINT, MAIN_NCP_FIELD, 1, 48, 6.622, 86, 38, 55.488, 0.039863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [4.401436, -65.636572, -284.303694], true
P127C8, POINT, MAIN_NCP_FIELD, 2, 46, 55.229, 86, 18, 28.933, 0.259029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [3.146209, -7.638007, -39.446169], true
